Age,Working class,Education,Marital status,Occupation,Relationship,Race,Sex,Hours per week,Country,Salary
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,50, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,25, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,20, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,60, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,40, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,20, United-States, <=50K
25, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,30, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,40, United-States, <=50K
25, Local-gov, HS-grad, Never-married, Handlers-cleaners, Other-relative, Black, Male,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,35, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,25, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,15, United-States, <=50K
20, Private, 11th, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,35, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,40, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
18, ?, HS-grad, Never-married, ?, Own-child, Asian-Pac-Islander, Female,38, United-States, <=50K
21, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,38, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,40, United-States, <=50K
24, Federal-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Female,25, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,15, United-States, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K
25, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,37, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,40, United-States, <=50K
23, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,45, United-States, <=50K
20, ?, HS-grad, Never-married, ?, Not-in-family, White, Female,28, United-States, <=50K
18, Private, 12th, Never-married, Other-service, Own-child, White, Male,18, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,52, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,40, United-States, <=50K
18, ?, HS-grad, Never-married, ?, Own-child, White, Female,12, United-States, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,24, United-States, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,40, United-States, <=50K
20, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,40, United-States, <=50K
20, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K
19, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,35, United-States, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,45, United-States, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,24, United-States, <=50K
21, ?, HS-grad, Never-married, ?, Not-in-family, White, Female,20, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,40, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,40, United-States, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,20, United-States, <=50K
18, ?, 12th, Never-married, ?, Own-child, White, Female,12, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Other-relative, White, Male,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,35, United-States, <=50K
25, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,40, United-States, <=50K
22, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, White, Male,20, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,40, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Female,20, United-States, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,60, United-States, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,40, United-States, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,40, United-States, <=50K
20, Private, Masters, Never-married, Exec-managerial, Own-child, White, Male,25, United-States, <=50K
22, Private, 9th, Never-married, Other-service, Own-child, White, Male,50, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,40, United-States, <=50K
23, Private, 12th, Never-married, Craft-repair, Not-in-family, White, Male,50, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,48, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,40, United-States, <=50K
25, ?, 10th, Never-married, ?, Own-child, Black, Male,40, United-States, <=50K
25, Private, 10th, Never-married, Transport-moving, Not-in-family, White, Male,50, United-States, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,30, United-States, <=50K
20, Private, 9th, Never-married, Handlers-cleaners, Own-child, White, Male,28, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,60, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,50, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,35, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,40, United-States, <=50K
18, Private, 12th, Never-married, Other-service, Own-child, White, Female,20, United-States, <=50K
18, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,35, United-States, <=50K
22, Local-gov, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,35, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,33, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,20, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,20, United-States, <=50K
21, Private, 10th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,35, United-States, <=50K
24, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,40, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,40, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Unmarried, Black, Male,25, United-States, <=50K
25, Private, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,45, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,40, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Male,38, United-States, <=50K
25, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, Black, Male,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,15, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,35, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,40, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,40, United-States, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,50, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Male,20, United-States, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,25, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Male,35, United-States, <=50K
24, Private, Bachelors, Never-married, Transport-moving, Unmarried, Black, Female,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,40, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,30, United-States, <=50K
23, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,40, United-States, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,40, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,40, United-States, <=50K
18, Private, 12th, Never-married, Sales, Own-child, White, Female,20, United-States, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,40, United-States, <=50K
25, State-gov, Bachelors, Never-married, Protective-serv, Own-child, White, Male,40, United-States, <=50K
18, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Male,40, United-States, <=50K
20, ?, 12th, Never-married, ?, Not-in-family, Other, Male,40, United-States, <=50K
25, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,40, United-States, <=50K
18, Self-emp-inc, HS-grad, Never-married, Transport-moving, Own-child, White, Male,60, United-States, <=50K
25, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,60, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,40, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,20, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,24, United-States, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,30, United-States, <=50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,40, United-States, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,40, United-States, <=50K
19, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Female,25, United-States, <=50K
23, ?, HS-grad, Married-civ-spouse, ?, Own-child, White, Female,30, United-States, <=50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,16, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,45, United-States, <=50K
18, Private, 10th, Never-married, Other-service, Other-relative, Black, Male,15, United-States, <=50K
18, ?, 11th, Never-married, ?, Own-child, White, Female,25, United-States, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,45, United-States, <=50K
18, Private, 12th, Never-married, Other-service, Own-child, White, Male,30, United-States, <=50K
18, ?, HS-grad, Never-married, ?, Own-child, White, Male,20, United-States, <=50K
18, Private, 9th, Never-married, Other-service, Own-child, Black, Male,35, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Female,40, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Female,55, United-States, <=50K
24, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,32, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Female,40, United-States, <=50K
25, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,40, United-States, <=50K
21, Private, 11th, Never-married, Adm-clerical, Other-relative, White, Female,40, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,45, United-States, <=50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,5, United-States, <=50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,48, United-States, <=50K
18, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,5, United-States, <=50K
